ts,round,wave,agent,x_families,y,model,split,metric,value,coverage,notes
2026-09-19T01:11,R4,4,88f17954,I,y3_recover_cash_6m,lgbm_y3_i_only_shap_d3_n50,cv5_group,auroc_sd,0.0321726,0.2670,"CLOSE; SHAP-pair i_* only (no 15-col) — isolate I signal; vs_quoted_shallowA=0.752; cv=0.6623±0.0322; n_x=2; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=-0.0897; vs_single=i_transfer_x_ss 0.5530899208334323; folds=0:0.7052,1:0.6405,2:0.6682,3:0.6221,4:0.6753; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best C3=0.7615)"
2026-09-19T01:11,R4,4,88f17954,I,y3_recover_cash_6m,lgbm_y3_i_only_legal_d3_n50,cv5_group,auroc,0.713811,0.2670,"CLOSE; 8 legal i_* only (no 15-col); vs_quoted_shallowA=0.752; cv=0.7138±0.0309; n_x=8; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss,i_transfer_x_salary,i_io_x_zeroin,i_dso_x_dsr,i_gap_x_supphhi,i_io_x_dsr,i_miss_e,i_miss_d; lag_extra=False; vs_0752=-0.0382; vs_single=i_gap_x_supphhi 0.7092520013753368; folds=0:0.7370,1:0.7287,2:0.6672,3:0.6975,4:0.7387; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best C3=0.7615)"
2026-09-19T01:11,R4,4,88f17954,I,y3_recover_cash_6m,lgbm_y3_i_only_legal_d3_n50,cv5_group,auroc_sd,0.0308857,0.2670,"CLOSE; 8 legal i_* only (no 15-col); vs_quoted_shallowA=0.752; cv=0.7138±0.0309; n_x=8; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss,i_transfer_x_salary,i_io_x_zeroin,i_dso_x_dsr,i_gap_x_supphhi,i_io_x_dsr,i_miss_e,i_miss_d; lag_extra=False; vs_0752=-0.0382; vs_single=i_gap_x_supphhi 0.7092520013753368; folds=0:0.7370,1:0.7287,2:0.6672,3:0.6975,4:0.7387; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best C3=0.7615)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_dsr_d3_n50,cv5_group,auroc,0.759309,0.2670,"CLOSE; diagnostic: replace f_ds_r stem with i_dso_x_dsr (same n_x=15); vs_quoted_shallowA=0.752; cv=0.7593±0.0148; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=+0.0073; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7347,1:0.7711,2:0.7592,3:0.7608,4:0.7706; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best C3=0.7615)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_dsr_d3_n50,cv5_group,auroc_sd,0.0147791,0.2670,"CLOSE; diagnostic: replace f_ds_r stem with i_dso_x_dsr (same n_x=15); vs_quoted_shallowA=0.752; cv=0.7593±0.0148; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=+0.0073; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7347,1:0.7711,2:0.7592,3:0.7608,4:0.7706; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best C3=0.7615)"
2026-09-19T01:11,R4,4,88f17954,A+C+F,y3_recover_cash_6m,lgbm_y3_core_shap_d3_n50,cv5_group,auroc,0.751971,0.2670,"CLOSE; reproduce shallow-A 15-col; 50 / depth-3; never B; vs_quoted_shallowA=0.752; cv=0.7520±0.0366; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=-0.0000; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.6891,1:0.7804,2:0.7691,3:0.7518,4:0.7695; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F,y3_recover_cash_6m,lgbm_y3_core_shap_d3_n50,cv5_group,auroc_sd,0.0366165,0.2670,"CLOSE; reproduce shallow-A 15-col; 50 / depth-3; never B; vs_quoted_shallowA=0.752; cv=0.7520±0.0366; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=-0.0000; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.6891,1:0.7804,2:0.7691,3:0.7518,4:0.7695; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_dso_ss_d3_n50,cv5_group,auroc,0.757616,0.2670,"CLOSE; C3 minus i_io_x_dsr (ρ=0.98 vs f_ds_r — near copy); vs_quoted_shallowA=0.752; cv=0.7576±0.0225; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0056; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7201,1:0.7757,2:0.7573,3:0.7607,4:0.7742; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_dso_ss_d3_n50,cv5_group,auroc_sd,0.0224953,0.2670,"CLOSE; C3 minus i_io_x_dsr (ρ=0.98 vs f_ds_r — near copy); vs_quoted_shallowA=0.752; cv=0.7576±0.0225; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0056; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7201,1:0.7757,2:0.7573,3:0.7607,4:0.7742; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_c3_lags_d3_n50,cv5_group,auroc,0.753049,0.2670,"CLOSE; C3 plus lags 1,3 of those three i_*; vs_quoted_shallowA=0.752; cv=0.7530±0.0242; n_x=24; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=True; vs_0752=+0.0010; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7158,1:0.7758,2:0.7441,3:0.7586,4:0.7710; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_c3_lags_d3_n50,cv5_group,auroc_sd,0.0241851,0.2670,"CLOSE; C3 plus lags 1,3 of those three i_*; vs_quoted_shallowA=0.752; cv=0.7530±0.0242; n_x=24; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=True; vs_0752=+0.0010; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7158,1:0.7758,2:0.7441,3:0.7586,4:0.7710; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_ss_d3_n50,cv5_group,auroc,0.761665,0.2670,"CLOSE; swap f_ds_r→i_dso_x_dsr + i_transfer_x_ss; vs_quoted_shallowA=0.752; cv=0.7617±0.0099; n_x=16; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss; lag_extra=False; vs_0752=+0.0097; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7555,1:0.7697,2:0.7567,3:0.7518,4:0.7746; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_ss_d3_n50,cv5_group,auroc_sd,0.00989799,0.2670,"CLOSE; swap f_ds_r→i_dso_x_dsr + i_transfer_x_ss; vs_quoted_shallowA=0.752; cv=0.7617±0.0099; n_x=16; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss; lag_extra=False; vs_0752=+0.0097; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7555,1:0.7697,2:0.7567,3:0.7518,4:0.7746; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_shap_d3_n50,cv5_group,auroc,0.762653,0.2670,"CLOSE; swap f_ds_r→i_dso_x_dsr + both SHAP pairs; vs_quoted_shallowA=0.752; cv=0.7627±0.0072; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0107; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7574,1:0.7582,2:0.7664,3:0.7576,4:0.7736; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_shap_d3_n50,cv5_group,auroc_sd,0.00717367,0.2670,"CLOSE; swap f_ds_r→i_dso_x_dsr + both SHAP pairs; vs_quoted_shallowA=0.752; cv=0.7627±0.0072; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0107; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7574,1:0.7582,2:0.7664,3:0.7576,4:0.7736; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_nofdsr_c3_d3_n50,cv5_group,auroc,0.763211,0.2670,"CLOSE; drop f_ds_r stem; add C3 extras (no stacked dsr copy); vs_quoted_shallowA=0.752; cv=0.7632±0.0163; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0112; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7375,1:0.7716,2:0.7611,3:0.7646,4:0.7813; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_nofdsr_c3_d3_n50,cv5_group,auroc_sd,0.0163014,0.2670,"CLOSE; drop f_ds_r stem; add C3 extras (no stacked dsr copy); vs_quoted_shallowA=0.752; cv=0.7632±0.0163; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0112; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7375,1:0.7716,2:0.7611,3:0.7646,4:0.7813; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_io_ss_d3_n50,cv5_group,auroc,0.750174,0.2670,"CLOSE; C3 minus i_dso_x_dsr (sanity: the 0.92-ρ product); vs_quoted_shallowA=0.752; cv=0.7502±0.0330; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=-0.0018; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.6935,1:0.7761,2:0.7665,3:0.7498,4:0.7650; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:11,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_io_ss_d3_n50,cv5_group,auroc_sd,0.0330442,0.2670,"CLOSE; C3 minus i_dso_x_dsr (sanity: the 0.92-ρ product); vs_quoted_shallowA=0.752; cv=0.7502±0.0330; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=-0.0018; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.6935,1:0.7761,2:0.7665,3:0.7498,4:0.7650; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F,y3_recover_cash_6m,lgbm_y3_i_baseline_d3_n50,cv5_group,auroc,0.751971,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7520±0.0366; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=-0.0000; vs_single=None nan; folds=0:0.6891,1:0.7804,2:0.7691,3:0.7518,4:0.7695; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F,y3_recover_cash_6m,lgbm_y3_i_baseline_d3_n50,cv5_group,auroc_sd,0.0366165,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7520±0.0366; n_x=15; mode=shallow; trees=50; collapsed=False; extra=none; lag_extra=False; vs_0752=-0.0000; vs_single=None nan; folds=0:0.6891,1:0.7804,2:0.7691,3:0.7518,4:0.7695; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_C3_d3_n50,cv5_group,auroc,0.761489,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7615±0.0238; n_x=18; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0095; vs_single=None nan; folds=0:0.7211,1:0.7772,2:0.7625,3:0.7661,4:0.7805; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_C3_d3_n50,cv5_group,auroc_sd,0.0237894,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7615±0.0238; n_x=18; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0095; vs_single=None nan; folds=0:0.7211,1:0.7772,2:0.7625,3:0.7661,4:0.7805; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_plus_shap_d3_n50,cv5_group,auroc,0.762653,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7627±0.0072; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_dso_x_dsr_lag1,i_dso_x_dsr_lag3,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0107; vs_single=None nan; folds=0:0.7574,1:0.7582,2:0.7664,3:0.7576,4:0.7736; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_swap_plus_shap_d3_n50,cv5_group,auroc_sd,0.00717367,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7627±0.0072; n_x=17; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_dso_x_dsr_lag1,i_dso_x_dsr_lag3,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0107; vs_single=None nan; folds=0:0.7574,1:0.7582,2:0.7664,3:0.7576,4:0.7736; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_no_fdsr_c3_d3_n50,cv5_group,auroc,0.763211,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7632±0.0163; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0112; vs_single=None nan; folds=0:0.7375,1:0.7716,2:0.7611,3:0.7646,4:0.7813; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_no_fdsr_c3_d3_n50,cv5_group,auroc_sd,0.0163014,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7632±0.0163; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_io_x_dsr,i_transfer_x_ss; lag_extra=False; vs_0752=+0.0112; vs_single=None nan; folds=0:0.7375,1:0.7716,2:0.7611,3:0.7646,4:0.7813; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_no_fdsr_dso_shap_d3_n50,cv5_group,auroc,0.764972,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7650±0.0096; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0130; vs_single=None nan; folds=0:0.7581,1:0.7611,2:0.7629,3:0.7608,4:0.7819; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_no_fdsr_dso_shap_d3_n50,cv5_group,auroc_sd,0.00959837,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7650±0.0096; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0130; vs_single=None nan; folds=0:0.7581,1:0.7611,2:0.7629,3:0.7608,4:0.7819; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_swap_gap_d3_n50,cv5_group,auroc,0.739077,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7391±0.0445; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_gap_x_supphhi,i_gap_x_supphhi_lag1,i_gap_x_supphhi_lag3; lag_extra=False; vs_0752=-0.0129; vs_single=None nan; folds=0:0.6627,1:0.7717,2:0.7645,3:0.7586,4:0.7380; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:12,R4,4,88f17954,A+C+F+I,y3_recover_cash_6m,lgbm_y3_i_swap_gap_d3_n50,cv5_group,auroc_sd,0.0445107,0.2670,"CLOSE; robust seed-sweep member; quoted seed 20260918; vs_quoted_shallowA=0.752; cv=0.7391±0.0445; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_gap_x_supphhi,i_gap_x_supphhi_lag1,i_gap_x_supphhi_lag3; lag_extra=False; vs_0752=-0.0129; vs_single=None nan; folds=0:0.6627,1:0.7717,2:0.7645,3:0.7586,4:0.7380; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I (best swap_plus_shap=0.7627)"
2026-09-19T01:13,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_nofdsr_dso_shap_d3_n50,cv5_group,auroc,0.764972,0.2670,"CLOSE; best substitution (quoted 0.765); leave-one-stem reference; vs_quoted_shallowA=0.752; cv=0.7650±0.0096; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0130; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7581,1:0.7611,2:0.7629,3:0.7608,4:0.7819; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I"
2026-09-19T01:13,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_nofdsr_dso_shap_d3_n50,cv5_group,auroc_sd,0.00959837,0.2670,"CLOSE; best substitution (quoted 0.765); leave-one-stem reference; vs_quoted_shallowA=0.752; cv=0.7650±0.0096; n_x=15; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0130; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7581,1:0.7611,2:0.7629,3:0.7608,4:0.7819; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I"
2026-09-19T01:13,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_best_drop_c_ss_month_d3_n50,cv5_group,auroc,0.764332,0.2670,"CLOSE; best set minus core stem c_ss_month; vs_quoted_shallowA=0.752; cv=0.7643±0.0164; n_x=12; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0123; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7642,1:0.7920,2:0.7552,3:0.7495,4:0.7608; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I"
2026-09-19T01:13,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_best_drop_c_ss_month_d3_n50,cv5_group,auroc_sd,0.0164327,0.2670,"CLOSE; best set minus core stem c_ss_month; vs_quoted_shallowA=0.752; cv=0.7643±0.0164; n_x=12; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0123; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7642,1:0.7920,2:0.7552,3:0.7495,4:0.7608; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I"
2026-09-19T01:13,R4,4,88f17954,A+C+I,y3_recover_cash_6m,lgbm_y3_i_best_drop_c_salary_month_d3_n50,cv5_group,auroc,0.761571,0.2670,"CLOSE; best set minus core stem c_salary_month; vs_quoted_shallowA=0.752; cv=0.7616±0.0148; n_x=12; mode=shallow; trees=50; collapsed=False; extra=i_dso_x_dsr,i_transfer_x_ss,i_transfer_x_salary; lag_extra=False; vs_0752=+0.0096; vs_single=c_n_days_with_tx 0.7114423276043065; folds=0:0.7611,1:0.7576,2:0.7487,3:0.7538,4:0.7867; train=5648/402/0.0712; quote=cv5_group_not_holdout; merge_i=False; no extra-col set reaches 0.772; within 0.02 of 0.752 is no real lift — do not merge I"
